ID;Archivo;Fecha;Hora;Velocidad
201129767669;E:/data/vid/20111024/10067669.avi;2011-10-24;03:34:39;75
200916967668;E:/data/vid/20090618/10067668.avi;2009-06-18;08:27:29;75
201103267667;E:/data/vid/20110201/10067667.avi;2011-02-01;18:35:25;96
201014667666;E:/data/vid/20100526/10067666.avi;2010-05-26;21:02:31;112
201007767665;E:/data/vid/20100318/10067665.avi;2010-03-18;22:05:06;96
201127367664;E:/data/vid/20110930/10067664.avi;2011-09-30;01:03:11;74
201118367663;E:/data/vid/20110702/10067663.avi;2011-07-02;18:17:40;74
200917567662;E:/data/vid/20090624/10067662.avi;2009-06-24;16:35:42;75
201021567661;E:/data/vid/20100803/10067661.avi;2010-08-03;12:42:40;43
201105167660;E:/data/vid/20110220/10067660.avi;2011-02-20;09:12:00;98
201123467659;E:/data/vid/20110822/10067659.avi;2011-08-22;00:20:13;120
201002067658;E:/data/vid/20100120/10067658.avi;2010-01-20;07:15:14;38
201110667657;E:/data/vid/20110416/10067657.avi;2011-04-16;15:29:24;105
201130867656;E:/data/vid/20111104/10067656.avi;2011-11-04;15:55:05;93
201017267655;E:/data/vid/20100621/10067655.avi;2010-06-21;01:33:24;94
200933967654;E:/data/vid/20091205/10067654.avi;2009-12-05;23:07:35;96
201124667653;E:/data/vid/20110903/10067653.avi;2011-09-03;21:13:55;114
200914667652;E:/data/vid/20090526/10067652.avi;2009-05-26;07:20:43;51
201533167651;E:/data/vid/20151127/10067651.avi;2015-11-27;14:26:21;118
201703467650;E:/data/vid/20170203/10067650.avi;2017-02-03;10:14:51;99
201735067649;E:/data/vid/20171216/10067649.avi;2017-12-16;20:02:16;116
201700367648;E:/data/vid/20170103/10067648.avi;2017-01-03;21:46:01;109
201719367647;E:/data/vid/20170712/10067647.avi;2017-07-12;20:55:26;110
201614367646;E:/data/vid/20160522/10067646.avi;2016-05-22;23:49:18;120
201528267645;E:/data/vid/20151009/10067645.avi;2015-10-09;11:05:03;130
201601767644;E:/data/vid/20160117/10067644.avi;2016-01-17;13:50:29;112
201525267643;E:/data/vid/20150909/10067643.avi;2015-09-09;16:12:50;100
201706467642;E:/data/vid/20170305/10067642.avi;2017-03-05;09:37:48;127
201730067641;E:/data/vid/20171027/10067641.avi;2017-10-27;17:19:18;75
201631467640;E:/data/vid/20161109/10067640.avi;2016-11-09;08:02:33;115
201727767639;E:/data/vid/20171004/10067639.avi;2017-10-04;00:25:54;114
201533467638;E:/data/vid/20151130/10067638.avi;2015-11-30;16:49:02;114
201610367637;E:/data/vid/20160412/10067637.avi;2016-04-12;13:24:22;120
201626767636;E:/data/vid/20160923/10067636.avi;2016-09-23;02:48:54;117
201611667635;E:/data/vid/20160425/10067635.avi;2016-04-25;10:36:37;96
201202167634;E:/data/vid/20120121/10067634.avi;2012-01-21;17:04:31;53
201007667633;E:/data/vid/20100317/10067633.avi;2010-03-17;00:28:38;48
201203167632;E:/data/vid/20120131/10067632.avi;2012-01-31;08:54:43;52
201118067631;E:/data/vid/20110629/10067631.avi;2011-06-29;00:43:54;94
200930167630;E:/data/vid/20091028/10067630.avi;2009-10-28;20:35:30;83
201411867629;E:/data/vid/20140428/10067629.avi;2014-04-28;05:43:04;110
201407967628;E:/data/vid/20140320/10067628.avi;2014-03-20;16:14:58;120
201407967627;E:/data/vid/20140320/10067627.avi;2014-03-20;16:30:48;114
201422467626;E:/data/vid/20140812/10067626.avi;2014-08-12;18:05:30;119
201436167625;E:/data/vid/20141227/10067625.avi;2014-12-27;06:11:48;113
201510267624;E:/data/vid/20150412/10067624.avi;2015-04-12;23:17:26;115
201410567623;E:/data/vid/20140415/10067623.avi;2014-04-15;15:34:19;69
201507267622;E:/data/vid/20150313/10067622.avi;2015-03-13;13:13:18;90
201526367621;E:/data/vid/20150920/10067621.avi;2015-09-20;20:01:47;112
200822567620;E:/data/vid/20080812/10067620.avi;2008-08-12;22:44:47;115
201730467619;E:/data/vid/20171031/10067619.avi;2017-10-31;23:12:24;111
200913067618;E:/data/vid/20090510/10067618.avi;2009-05-10;08:45:34;115
200930767617;E:/data/vid/20091103/10067617.avi;2009-11-03;01:58:04;111
200919967616;E:/data/vid/20090718/10067616.avi;2009-07-18;04:22:27;110
201719567615;E:/data/vid/20170714/10067615.avi;2017-07-14;20:19:57;114
200914167614;E:/data/vid/20090521/10067614.avi;2009-05-21;09:45:54;114
200918267613;E:/data/vid/20090701/10067613.avi;2009-07-01;06:46:32;118
200903567612;E:/data/vid/20090204/10067612.avi;2009-02-04;08:06:14;114
200801867611;E:/data/vid/20080118/10067611.avi;2008-01-18;09:43:51;119
200909567610;E:/data/vid/20090405/10067610.avi;2009-04-05;14:26:16;70
200827067609;E:/data/vid/20080926/10067609.avi;2008-09-26;01:33:09;120
201727267608;E:/data/vid/20170929/10067608.avi;2017-09-29;00:58:20;102
200912467607;E:/data/vid/20090504/10067607.avi;2009-05-04;06:31:42;102
200915967606;E:/data/vid/20090608/10067606.avi;2009-06-08;17:57:10;117
201022867605;E:/data/vid/20100816/10067605.avi;2010-08-16;01:33:57;105
201023567604;E:/data/vid/20100823/10067604.avi;2010-08-23;02:05:46;110
201001567603;E:/data/vid/20100115/10067603.avi;2010-01-15;16:28:51;92
201004867602;E:/data/vid/20100217/10067602.avi;2010-02-17;02:36:20;79
201102167601;E:/data/vid/20110121/10067601.avi;2011-01-21;12:16:21;74
200922067600;E:/data/vid/20090808/10067600.avi;2009-08-08;18:12:47;61
201024567599;E:/data/vid/20100902/10067599.avi;2010-09-02;09:15:22;100
200931867598;E:/data/vid/20091114/10067598.avi;2009-11-14;15:13:50;90
201035067597;E:/data/vid/20101216/10067597.avi;2010-12-16;19:55:12;93
200921967596;E:/data/vid/20090807/10067596.avi;2009-08-07;21:06:56;114
201121967595;E:/data/vid/20110807/10067595.avi;2011-08-07;09:43:46;93
201025967594;E:/data/vid/20100916/10067594.avi;2010-09-16;01:12:57;102
201007067593;E:/data/vid/20100311/10067593.avi;2010-03-11;17:54:51;78
201105467592;E:/data/vid/20110223/10067592.avi;2011-02-23;15:23:12;94
201026067591;E:/data/vid/20100917/10067591.avi;2010-09-17;17:26:09;120
201203567590;E:/data/vid/20120204/10067590.avi;2012-02-04;23:57:20;109
201028267589;E:/data/vid/20101009/10067589.avi;2010-10-09;17:32:31;110
201016867588;E:/data/vid/20100617/10067588.avi;2010-06-17;15:43:52;115
201128767587;E:/data/vid/20111014/10067587.avi;2011-10-14;02:26:09;118
201002567586;E:/data/vid/20100125/10067586.avi;2010-01-25;14:57:38;90
200920967585;E:/data/vid/20090728/10067585.avi;2009-07-28;22:11:27;111
200930667584;E:/data/vid/20091102/10067584.avi;2009-11-02;04:52:08;100
200934767583;E:/data/vid/20091213/10067583.avi;2009-12-13;16:54:00;51
201012467582;E:/data/vid/20100504/10067582.avi;2010-05-04;23:00:21;96
201005667581;E:/data/vid/20100225/10067581.avi;2010-02-25;07:05:37;90
201124367580;E:/data/vid/20110831/10067580.avi;2011-08-31;07:14:01;125
201134267579;E:/data/vid/20111208/10067579.avi;2011-12-08;08:31:55;99
201132467578;E:/data/vid/20111120/10067578.avi;2011-11-20;00:15:07;107
200934367577;E:/data/vid/20091209/10067577.avi;2009-12-09;02:36:02;116
201025067576;E:/data/vid/20100907/10067576.avi;2010-09-07;00:56:08;84
201033067575;E:/data/vid/20101126/10067575.avi;2010-11-26;20:59:00;92
201018467574;E:/data/vid/20100703/10067574.avi;2010-07-03;13:12:46;103
201111767573;E:/data/vid/20110427/10067573.avi;2011-04-27;17:31:32;102
201015767572;E:/data/vid/20100606/10067572.avi;2010-06-06;19:17:49;130
201605867571;E:/data/vid/20160227/10067571.avi;2016-02-27;22:21:35;116
201734867570;E:/data/vid/20171214/10067570.avi;2017-12-14;06:47:28;119
201733267569;E:/data/vid/20171128/10067569.avi;2017-11-28;12:47:40;115
200802467568;E:/data/vid/20080124/10067568.avi;2008-01-24;17:02:29;154
201723567567;E:/data/vid/20170823/10067567.avi;2017-08-23;19:42:51;119
201534867566;E:/data/vid/20151214/10067566.avi;2015-12-14;11:57:21;104
201708767565;E:/data/vid/20170328/10067565.avi;2017-03-28;00:40:19;70
201729667564;E:/data/vid/20171023/10067564.avi;2017-10-23;07:37:13;139
201714167563;E:/data/vid/20170521/10067563.avi;2017-05-21;19:15:05;111
201713867562;E:/data/vid/20170518/10067562.avi;2017-05-18;14:04:28;92
201613967561;E:/data/vid/20160518/10067561.avi;2016-05-18;06:38:36;95
201536467560;E:/data/vid/20151230/10067560.avi;2015-12-30;17:31:40;96
201717867559;E:/data/vid/20170627/10067559.avi;2017-06-27;18:58:23;111
201628567558;E:/data/vid/20161011/10067558.avi;2016-10-11;13:18:14;116
201709567557;E:/data/vid/20170405/10067557.avi;2017-04-05;13:52:53;111
201408067556;E:/data/vid/20140321/10067556.avi;2014-03-21;11:21:08;160
201522867555;E:/data/vid/20150816/10067555.avi;2015-08-16;09:29:24;111
201423567554;E:/data/vid/20140823/10067554.avi;2014-08-23;04:59:20;111
201402567553;E:/data/vid/20140125/10067553.avi;2014-01-25;16:59:22;116
201418067552;E:/data/vid/20140629/10067552.avi;2014-06-29;05:51:18;113
201324267551;E:/data/vid/20130830/10067551.avi;2013-08-30;06:28:11;114
201412567550;E:/data/vid/20140505/10067550.avi;2014-05-05;11:05:57;119
201502867549;E:/data/vid/20150128/10067549.avi;2015-01-28;16:29:51;110
201526467548;E:/data/vid/20150921/10067548.avi;2015-09-21;15:20:28;115
201526767547;E:/data/vid/20150924/10067547.avi;2015-09-24;07:03:53;114
201521867546;E:/data/vid/20150806/10067546.avi;2015-08-06;17:14:21;115
201505267545;E:/data/vid/20150221/10067545.avi;2015-02-21;10:50:12;112
201415467544;E:/data/vid/20140603/10067544.avi;2014-06-03;04:02:44;117
201418667543;E:/data/vid/20140705/10067543.avi;2014-07-05;08:15:20;135
201321567542;E:/data/vid/20130803/10067542.avi;2013-08-03;09:33:49;113
201232467541;E:/data/vid/20121119/10067541.avi;2012-11-19;19:18:49;122
201234067540;E:/data/vid/20121205/10067540.avi;2012-12-05;01:35:59;119
201201167539;E:/data/vid/20120111/10067539.avi;2012-01-11;22:53:46;112
201302367538;E:/data/vid/20130123/10067538.avi;2013-01-23;15:16:55;116
201303567537;E:/data/vid/20130204/10067537.avi;2013-02-04;09:30:24;93
201221267536;E:/data/vid/20120730/10067536.avi;2012-07-30;10:19:34;111
201215967535;E:/data/vid/20120607/10067535.avi;2012-06-07;12:18:08;111
201123267534;E:/data/vid/20110820/10067534.avi;2011-08-20;06:19:55;80
201207767533;E:/data/vid/20120317/10067533.avi;2012-03-17;12:48:32;116
201132867532;E:/data/vid/20111124/10067532.avi;2011-11-24;14:36:41;66
201319967531;E:/data/vid/20130718/10067531.avi;2013-07-18;13:17:19;160
201319967530;E:/data/vid/20130718/10067530.avi;2013-07-18;02:34:23;117
201335767529;E:/data/vid/20131223/10067529.avi;2013-12-23;03:49:20;113
201225467528;E:/data/vid/20120910/10067528.avi;2012-09-10;22:06:18;60
201317067527;E:/data/vid/20130619/10067527.avi;2013-06-19;13:39:29;114
201224667526;E:/data/vid/20120902/10067526.avi;2012-09-02;01:00:45;115
201103267525;E:/data/vid/20110201/10067525.avi;2011-02-01;02:17:47;40
200928067524;E:/data/vid/20091007/10067524.avi;2009-10-07;09:32:54;150
201115767523;E:/data/vid/20110606/10067523.avi;2011-06-06;11:39:36;117
201105967522;E:/data/vid/20110228/10067522.avi;2011-02-28;22:44:17;61
201021267521;E:/data/vid/20100731/10067521.avi;2010-07-31;20:11:12;59
200931867520;E:/data/vid/20091114/10067520.avi;2009-11-14;08:29:31;120
200923967519;E:/data/vid/20090827/10067519.avi;2009-08-27;01:19:15;93
201005267518;E:/data/vid/20100221/10067518.avi;2010-02-21;02:09:56;90
201131767517;E:/data/vid/20111113/10067517.avi;2011-11-13;23:12:21;68
200920567516;E:/data/vid/20090724/10067516.avi;2009-07-24;07:08:11;41
200930467515;E:/data/vid/20091031/10067515.avi;2009-10-31;12:35:03;110
200921067514;E:/data/vid/20090729/10067514.avi;2009-07-29;22:04:17;95
201129167513;E:/data/vid/20111018/10067513.avi;2011-10-18;01:46:15;57
201101367512;E:/data/vid/20110113/10067512.avi;2011-01-13;20:22:01;104
200932567511;E:/data/vid/20091121/10067511.avi;2009-11-21;04:01:20;108
201028767510;E:/data/vid/20101014/10067510.avi;2010-10-14;11:36:08;91
200923367509;E:/data/vid/20090821/10067509.avi;2009-08-21;06:43:24;117
201119267508;E:/data/vid/20110711/10067508.avi;2011-07-11;06:09:37;72
200925567507;E:/data/vid/20090912/10067507.avi;2009-09-12;06:58:51;103
201109667506;E:/data/vid/20110406/10067506.avi;2011-04-06;15:14:20;120
201003167505;E:/data/vid/20100131/10067505.avi;2010-01-31;15:18:05;99
201220967504;E:/data/vid/20120727/10067504.avi;2012-07-27;19:48:01;96
201312167503;E:/data/vid/20130501/10067503.avi;2013-05-01;19:16:47;130
201212267502;E:/data/vid/20120501/10067502.avi;2012-05-01;13:46:54;75
201121267501;E:/data/vid/20110731/10067501.avi;2011-07-31;18:00:19;59
201606567500;E:/data/vid/20160305/10067500.avi;2016-03-05;04:13:37;103
201725267499;E:/data/vid/20170909/10067499.avi;2017-09-09;21:46:08;93
201708967498;E:/data/vid/20170330/10067498.avi;2017-03-30;06:44:11;123
201707867497;E:/data/vid/20170319/10067497.avi;2017-03-19;08:12:59;88
201628767496;E:/data/vid/20161013/10067496.avi;2016-10-13;15:13:20;129
201519767495;E:/data/vid/20150716/10067495.avi;2015-07-16;03:27:46;90
201622767494;E:/data/vid/20160814/10067494.avi;2016-08-14;10:09:18;111
201625867493;E:/data/vid/20160914/10067493.avi;2016-09-14;12:54:37;110
201727467492;E:/data/vid/20171001/10067492.avi;2017-10-01;04:42:09;117
200913767491;E:/data/vid/20090517/10067491.avi;2009-05-17;18:18:26;120
201010867490;E:/data/vid/20100418/10067490.avi;2010-04-18;17:25:35;146
201116567489;E:/data/vid/20110614/10067489.avi;2011-06-14;12:15:35;93
201121867488;E:/data/vid/20110806/10067488.avi;2011-08-06;10:16:55;69
201201867487;E:/data/vid/20120118/10067487.avi;2012-01-18;04:50:21;118
201136567486;E:/data/vid/20111231/10067486.avi;2011-12-31;05:05:47;115
201110867485;E:/data/vid/20110418/10067485.avi;2011-04-18;05:08:31;111
201106967484;E:/data/vid/20110310/10067484.avi;2011-03-10;01:17:08;96
201029167483;E:/data/vid/20101018/10067483.avi;2010-10-18;21:20:55;110
201530467482;E:/data/vid/20151031/10067482.avi;2015-10-31;16:55:51;117
201416867481;E:/data/vid/20140617/10067481.avi;2014-06-17;07:50:45;125
201407667480;E:/data/vid/20140317/10067480.avi;2014-03-17;16:29:52;93
201503967479;E:/data/vid/20150208/10067479.avi;2015-02-08;02:18:01;99
201402167478;E:/data/vid/20140121/10067478.avi;2014-01-21;04:55:13;113
201332367477;E:/data/vid/20131119/10067477.avi;2013-11-19;21:12:03;117
201412467476;E:/data/vid/20140504/10067476.avi;2014-05-04;23:35:21;118
201532267475;E:/data/vid/20151118/10067475.avi;2015-11-18;17:17:12;95
200829167474;E:/data/vid/20081017/10067474.avi;2008-10-17;15:23:55;140
200807167473;E:/data/vid/20080311/10067473.avi;2008-03-11;19:14:44;100
200804567472;E:/data/vid/20080214/10067472.avi;2008-02-14;08:02:52;98
200919267471;E:/data/vid/20090711/10067471.avi;2009-07-11;21:53:35;116
200810667470;E:/data/vid/20080415/10067470.avi;2008-04-15;17:58:30;100
200817367469;E:/data/vid/20080621/10067469.avi;2008-06-21;20:38:38;114
201722667468;E:/data/vid/20170814/10067468.avi;2017-08-14;18:24:35;94
200904767467;E:/data/vid/20090216/10067467.avi;2009-02-16;11:42:07;97
200913567466;E:/data/vid/20090515/10067466.avi;2009-05-15;10:01:51;120
201720167465;E:/data/vid/20170720/10067465.avi;2017-07-20;23:07:40;90
200833067464;E:/data/vid/20081125/10067464.avi;2008-11-25;13:19:06;97
201732567463;E:/data/vid/20171121/10067463.avi;2017-11-21;01:11:14;107
201719367462;E:/data/vid/20170712/10067462.avi;2017-07-12;12:06:34;110
200910167461;E:/data/vid/20090411/10067461.avi;2009-04-11;12:40:38;70
201323367460;E:/data/vid/20130821/10067460.avi;2013-08-21;06:34:34;96
201208867459;E:/data/vid/20120328/10067459.avi;2012-03-28;13:30:06;76
201327967458;E:/data/vid/20131006/10067458.avi;2013-10-06;13:06:10;40
201126467457;E:/data/vid/20110921/10067457.avi;2011-09-21;21:49:37;82
201202667456;E:/data/vid/20120126/10067456.avi;2012-01-26;15:55:44;100
201115567455;E:/data/vid/20110604/10067455.avi;2011-06-04;09:33:04;98
201123767454;E:/data/vid/20110825/10067454.avi;2011-08-25;10:33:07;102
201217967453;E:/data/vid/20120627/10067453.avi;2012-06-27;14:32:18;101
201205767452;E:/data/vid/20120226/10067452.avi;2012-02-26;22:40:28;61
201402767451;E:/data/vid/20140127/10067451.avi;2014-01-27;12:04:47;93
201114867450;E:/data/vid/20110528/10067450.avi;2011-05-28;09:34:19;39
201325567449;E:/data/vid/20130912/10067449.avi;2013-09-12;12:33:15;120
201220167448;E:/data/vid/20120719/10067448.avi;2012-07-19;14:01:25;112
200918967447;E:/data/vid/20090708/10067447.avi;2009-07-08;14:38:04;90
201109067446;E:/data/vid/20110331/10067446.avi;2011-03-31;05:38:09;92
201019667445;E:/data/vid/20100715/10067445.avi;2010-07-15;21:39:34;110
200936467444;E:/data/vid/20091230/10067444.avi;2009-12-30;11:38:28;120
201126967443;E:/data/vid/20110926/10067443.avi;2011-09-26;16:51:36;57
201003667442;E:/data/vid/20100205/10067442.avi;2010-02-05;05:13:02;40
200922367441;E:/data/vid/20090811/10067441.avi;2009-08-11;15:02:48;106
201136067440;E:/data/vid/20111226/10067440.avi;2011-12-26;00:55:05;111
201116767439;E:/data/vid/20110616/10067439.avi;2011-06-16;05:52:26;48
201031367438;E:/data/vid/20101109/10067438.avi;2010-11-09;20:46:25;115
201112467437;E:/data/vid/20110504/10067437.avi;2011-05-04;23:09:00;122
200919267436;E:/data/vid/20090711/10067436.avi;2009-07-11;17:56:54;115
201100267435;E:/data/vid/20110102/10067435.avi;2011-01-02;08:39:51;79
201013967434;E:/data/vid/20100519/10067434.avi;2010-05-19;07:28:03;91
201002567433;E:/data/vid/20100125/10067433.avi;2010-01-25;03:10:57;69
201125967432;E:/data/vid/20110916/10067432.avi;2011-09-16;02:27:28;117
200918267431;E:/data/vid/20090701/10067431.avi;2009-07-01;04:53:34;91
201130567430;E:/data/vid/20111101/10067430.avi;2011-11-01;09:46:38;154
201027567429;E:/data/vid/20101002/10067429.avi;2010-10-02;09:45:47;148
201019767428;E:/data/vid/20100716/10067428.avi;2010-07-16;14:53:20;98
201119867427;E:/data/vid/20110717/10067427.avi;2011-07-17;19:07:13;113
201132867426;E:/data/vid/20111124/10067426.avi;2011-11-24;01:28:35;108
200915667425;E:/data/vid/20090605/10067425.avi;2009-06-05;06:29:23;97
201125167424;E:/data/vid/20110908/10067424.avi;2011-09-08;16:13:42;145
200915767423;E:/data/vid/20090606/10067423.avi;2009-06-06;09:28:26;92
201204867422;E:/data/vid/20120217/10067422.avi;2012-02-17;16:24:43;119
201204867421;E:/data/vid/20120217/10067421.avi;2012-02-17;17:23:30;114
201328667420;E:/data/vid/20131013/10067420.avi;2013-10-13;10:18:15;100
201306067419;E:/data/vid/20130301/10067419.avi;2013-03-01;09:54:00;91
201114467418;E:/data/vid/20110524/10067418.avi;2011-05-24;01:00:04;67
201201667417;E:/data/vid/20120116/10067417.avi;2012-01-16;17:44:39;70
201203667416;E:/data/vid/20120205/10067416.avi;2012-02-05;14:27:47;110
201332967415;E:/data/vid/20131125/10067415.avi;2013-11-25;11:08:44;120
201236067414;E:/data/vid/20121225/10067414.avi;2012-12-25;15:43:54;115
201712067413;E:/data/vid/20170430/10067413.avi;2017-04-30;15:50:53;101
201526767412;E:/data/vid/20150924/10067412.avi;2015-09-24;09:37:44;82
201622867411;E:/data/vid/20160815/10067411.avi;2016-08-15;03:19:33;73
201733167410;E:/data/vid/20171127/10067410.avi;2017-11-27;21:56:40;95
201434367409;E:/data/vid/20141209/10067409.avi;2014-12-09;04:23:19;111
201512767408;E:/data/vid/20150507/10067408.avi;2015-05-07;13:25:28;128
201407867407;E:/data/vid/20140319/10067407.avi;2014-03-19;15:47:28;117
201321167406;E:/data/vid/20130730/10067406.avi;2013-07-30;02:26:54;118
201336167405;E:/data/vid/20131227/10067405.avi;2013-12-27;17:52:59;115
201414567404;E:/data/vid/20140525/10067404.avi;2014-05-25;06:17:52;138
201518767403;E:/data/vid/20150706/10067403.avi;2015-07-06;11:37:22;113
201410467402;E:/data/vid/20140414/10067402.avi;2014-04-14;13:22:52;119
201513067401;E:/data/vid/20150510/10067401.avi;2015-05-10;07:10:48;111
201405467400;E:/data/vid/20140223/10067400.avi;2014-02-23;13:47:57;112
200827867399;E:/data/vid/20081004/10067399.avi;2008-10-04;23:27:29;113
200920667398;E:/data/vid/20090725/10067398.avi;2009-07-25;01:40:23;118
201001167397;E:/data/vid/20100111/10067397.avi;2010-01-11;07:22:18;79
200827567396;E:/data/vid/20081001/10067396.avi;2008-10-01;12:07:56;96
200806667395;E:/data/vid/20080306/10067395.avi;2008-03-06;23:45:56;92
200912567394;E:/data/vid/20090505/10067394.avi;2009-05-05;06:51:04;106
201729567393;E:/data/vid/20171022/10067393.avi;2017-10-22;17:40:34;109
200802667392;E:/data/vid/20080126/10067392.avi;2008-01-26;15:55:44;100
201716867391;E:/data/vid/20170617/10067391.avi;2017-06-17;12:08:44;117
201716067390;E:/data/vid/20170609/10067390.avi;2017-06-09;16:50:23;117
200905567389;E:/data/vid/20090224/10067389.avi;2009-02-24;03:42:40;95
201714767388;E:/data/vid/20170527/10067388.avi;2017-05-27;16:30:01;84
201002767387;E:/data/vid/20100127/10067387.avi;2010-01-27;12:04:25;93
200820967386;E:/data/vid/20080727/10067386.avi;2008-07-27;00:23:33;96
201223867385;E:/data/vid/20120825/10067385.avi;2012-08-25;03:29:28;92
201333267384;E:/data/vid/20131128/10067384.avi;2013-11-28;00:14:50;90
201134767383;E:/data/vid/20111213/10067383.avi;2011-12-13;15:13:15;115
201133467382;E:/data/vid/20111130/10067382.avi;2011-11-30;03:04:47;114
201114267381;E:/data/vid/20110522/10067381.avi;2011-05-22;15:21:18;90
201131967380;E:/data/vid/20111115/10067380.avi;2011-11-15;21:12:51;91
201131967379;E:/data/vid/20111115/10067379.avi;2011-11-15;21:12:55;92
201335467378;E:/data/vid/20131220/10067378.avi;2013-12-20;19:10:20;87
201324667377;E:/data/vid/20130903/10067377.avi;2013-09-03;01:38:52;116
201224667376;E:/data/vid/20120902/10067376.avi;2012-09-02;10:58:49;105
201203767375;E:/data/vid/20120206/10067375.avi;2012-02-06;18:55:10;101
201111067374;E:/data/vid/20110420/10067374.avi;2011-04-20;20:26:53;53
201010167373;E:/data/vid/20100411/10067373.avi;2010-04-11;16:36:44;98
201033967372;E:/data/vid/20101205/10067372.avi;2010-12-05;19:33:06;52
201027167371;E:/data/vid/20100928/10067371.avi;2010-09-28;00:39:43;117
200935267370;E:/data/vid/20091218/10067370.avi;2009-12-18;18:33:34;83
201116667369;E:/data/vid/20110615/10067369.avi;2011-06-15;14:32:18;91
201032067368;E:/data/vid/20101116/10067368.avi;2010-11-16;22:02:29;92
201011567367;E:/data/vid/20100425/10067367.avi;2010-04-25;02:43:51;95
201120467366;E:/data/vid/20110723/10067366.avi;2011-07-23;12:54:24;134
201123467365;E:/data/vid/20110822/10067365.avi;2011-08-22;18:31:30;107
201001967364;E:/data/vid/20100119/10067364.avi;2010-01-19;20:17:55;96
201002767363;E:/data/vid/20100127/10067363.avi;2010-01-27;14:40:29;107
200918567362;E:/data/vid/20090704/10067362.avi;2009-07-04;02:41:44;75
200927767361;E:/data/vid/20091004/10067361.avi;2009-10-04;06:47:39;109
201025467360;E:/data/vid/20100911/10067360.avi;2010-09-11;13:12:56;68
201002267359;E:/data/vid/20100122/10067359.avi;2010-01-22;18:16:36;105
200932267358;E:/data/vid/20091118/10067358.avi;2009-11-18;20:22:30;90
201012867357;E:/data/vid/20100508/10067357.avi;2010-05-08;13:10:45;97
200921367356;E:/data/vid/20090801/10067356.avi;2009-08-01;16:42:34;97
201130767355;E:/data/vid/20111103/10067355.avi;2011-11-03;04:26:39;90
200932467354;E:/data/vid/20091120/10067354.avi;2009-11-20;17:53:35;56
201033467353;E:/data/vid/20101130/10067353.avi;2010-11-30;01:33:27;80
201029967352;E:/data/vid/20101026/10067352.avi;2010-10-26;02:04:07;109
201033267351;E:/data/vid/20101128/10067351.avi;2010-11-28;20:10:08;79
200930067350;E:/data/vid/20091027/10067350.avi;2009-10-27;19:49:11;101
201012467349;E:/data/vid/20100504/10067349.avi;2010-05-04;15:13:10;91
201134067348;E:/data/vid/20111206/10067348.avi;2011-12-06;15:31:04;96
201134367347;E:/data/vid/20111209/10067347.avi;2011-12-09;02:35:18;98
201314167346;E:/data/vid/20130521/10067346.avi;2013-05-21;19:22:28;96
201129267345;E:/data/vid/20111019/10067345.avi;2011-10-19;20:52:31;85
201210867344;E:/data/vid/20120417/10067344.avi;2012-04-17;07:28:46;66
201118367343;E:/data/vid/20110702/10067343.avi;2011-07-02;17:40:25;112
201332667342;E:/data/vid/20131122/10067342.avi;2013-11-22;13:37:27;69
201232467341;E:/data/vid/20121119/10067341.avi;2012-11-19;13:54:13;69
201234167340;E:/data/vid/20121206/10067340.avi;2012-12-06;13:42:10;114
201316767339;E:/data/vid/20130616/10067339.avi;2013-06-16;06:56:21;65
201122667338;E:/data/vid/20110814/10067338.avi;2011-08-14;14:34:46;112
201309667337;E:/data/vid/20130406/10067337.avi;2013-04-06;01:05:58;114
201212067336;E:/data/vid/20120429/10067336.avi;2012-04-29;12:09:41;116
201403767335;E:/data/vid/20140206/10067335.avi;2014-02-06;02:04:58;91
201111167334;E:/data/vid/20110421/10067334.avi;2011-04-21;14:01:32;119
201106667333;E:/data/vid/20110307/10067333.avi;2011-03-07;09:03:37;107
201023167332;E:/data/vid/20100819/10067332.avi;2010-08-19;09:22:26;99
201008267331;E:/data/vid/20100323/10067331.avi;2010-03-23;15:26:27;81
201005867330;E:/data/vid/20100227/10067330.avi;2010-02-27;16:30:01;117
201113767329;E:/data/vid/20110517/10067329.avi;2011-05-17;21:05:04;116
200916767328;E:/data/vid/20090616/10067328.avi;2009-06-16;21:52:49;113
201200367327;E:/data/vid/20120103/10067327.avi;2012-01-03;17:53:25;120
201019867326;E:/data/vid/20100717/10067326.avi;2010-07-17;12:29:44;118
201008967325;E:/data/vid/20100330/10067325.avi;2010-03-30;08:16:05;112
201122567324;E:/data/vid/20110813/10067324.avi;2011-08-13;12:46:42;114
200914467323;E:/data/vid/20090524/10067323.avi;2009-05-24;01:02:34;114
201119667322;E:/data/vid/20110715/10067322.avi;2011-07-15;14:28:26;120
201101267321;E:/data/vid/20110112/10067321.avi;2011-01-12;17:06:08;118
200930267320;E:/data/vid/20091029/10067320.avi;2009-10-29;07:34:23;95
201022567319;E:/data/vid/20100813/10067319.avi;2010-08-13;10:43:39;169
200926567318;E:/data/vid/20090922/10067318.avi;2009-09-22;03:28:02;94
201502967317;E:/data/vid/20150129/10067317.avi;2015-01-29;00:55:27;100
201425867316;E:/data/vid/20140915/10067316.avi;2014-09-15;13:46:00;127
201602367315;E:/data/vid/20160123/10067315.avi;2016-01-23;06:10:56;116
201518067314;E:/data/vid/20150629/10067314.avi;2015-06-29;12:21:38;111
201502167313;E:/data/vid/20150121/10067313.avi;2015-01-21;04:29:37;114
201410667312;E:/data/vid/20140416/10067312.avi;2014-04-16;11:57:11;64
